Taxonomic_name,Network,O.NET,Site,N,phylum,class,order,family,genus,Resolved.to,node
Dolichopus,BUBBS,BUBBS,Outlet.11007.fishless.2003,1.19474313,Arthropoda,Insecta,Diptera,Dolichopodidae,Dolichopus,Order,Diptera
Doroneuria,CASCADE,CASCADE,CLS3_3,31.50315032,Arthropoda,Insecta,Plecoptera,Perlidae,Doroneuria,Genus,Doroneuria
Doroneuria,EVO,EVO,ELS3_3,9.00090009,Arthropoda,Insecta,Plecoptera,Perlidae,Doroneuria,Genus,Doroneuria
Doroneuria,RAE,BUBBS,RLS6_2,18.00180018,Arthropoda,Insecta,Plecoptera,Perlidae,Doroneuria,Genus,Doroneuria
Doroneuria,BUBBS,BUBBS,Outlet.10487.trt.2003,8.363201912,Arthropoda,Insecta,Plecoptera,Perlidae,Doroneuria,Genus,Doroneuria
Doroneuria,BUBBS,BUBBS,Outlet.10487.trt.2011,19.11589008,Arthropoda,Insecta,Plecoptera,Perlidae,Doroneuria,Genus,Doroneuria
Doroneuria,BUBBS,BUBBS,Outlet.Vidette.below.2003,25.08960573,Arthropoda,Insecta,Plecoptera,Perlidae,Doroneuria,Genus,Doroneuria
Doroneuria,BUBBS,BUBBS,Outlet.Vidette.below.2011,26.28434886,Arthropoda,Insecta,Plecoptera,Perlidae,Doroneuria,Genus,Doroneuria
Doroneuria,BUBBS,BUBBS,Outlet.10487.trt.2004,62.12664277,Arthropoda,Insecta,Plecoptera,Perlidae,Doroneuria,Genus,Doroneuria
Doroneuria,BUBBS,BUBBS,Outlet.Vidette.below.2004,93.18996416,Arthropoda,Insecta,Plecoptera,Perlidae,Doroneuria,Genus,Doroneuria
Doroneuria,BUBBS,BUBBS,Outlet.10494.trt.2012,267.6224612,Arthropoda,Insecta,Plecoptera,Perlidae,Doroneuria,Genus,Doroneuria
Doroneuria,BUBBS,BUBBS,Outlet.Vidette.below.2012,434.8864994,Arthropoda,Insecta,Plecoptera,Perlidae,Doroneuria,Genus,Doroneuria
Doroneuria,LO.KERN,KERN,10049,8,Arthropoda,Insecta,Plecoptera,Perlidae,Doroneuria,Genus,Doroneuria
Doroneuria,LO.KERN,KERN,10041,64,Arthropoda,Insecta,Plecoptera,Perlidae,Doroneuria,Genus,Doroneuria
Doroneuria,LO.KERN,KERN,10048,144,Arthropoda,Insecta,Plecoptera,Perlidae,Doroneuria,Genus,Doroneuria
Doroneuria,UP.KERN,KERN,10033,10.66666667,Arthropoda,Insecta,Plecoptera,Perlidae,Doroneuria,Genus,Doroneuria
Doroneuria,UP.KERN,KERN,10046,10.66666667,Arthropoda,Insecta,Plecoptera,Perlidae,Doroneuria,Genus,Doroneuria
Doroneuria,ROCK,ROCK,RCLS8.7,2.777777778,Arthropoda,Insecta,Plecoptera,Perlidae,Doroneuria,Genus,Doroneuria
Doroneuria,ROCK,ROCK,RCLS8.5,1.388888889,Arthropoda,Insecta,Plecoptera,Perlidae,Doroneuria,Genus,Doroneuria
Doroneuria,ROCK,ROCK,RCLS8.4,1.388888889,Arthropoda,Insecta,Plecoptera,Perlidae,Doroneuria,Genus,Doroneuria
Doroneuria,ROCK,ROCK,RCLS8.3,1.388888889,Arthropoda,Insecta,Plecoptera,Perlidae,Doroneuria,Genus,Doroneuria
Doroneuria,ROCK,ROCK,RCLS8.1,3.703703704,Arthropoda,Insecta,Plecoptera,Perlidae,Doroneuria,Genus,Doroneuria
Doroneuria,ROCK,ROCK,RCLS7.6,10.1010101,Arthropoda,Insecta,Plecoptera,Perlidae,Doroneuria,Genus,Doroneuria
Doroneuria,ROCK,ROCK,RCLS7.5,5.050505051,Arthropoda,Insecta,Plecoptera,Perlidae,Doroneuria,Genus,Doroneuria
Doroneuria,ROCK,ROCK,RCLS7.4,6.481481481,Arthropoda,Insecta,Plecoptera,Perlidae,Doroneuria,Genus,Doroneuria
Doroneuria,ROCK,ROCK,RCLS7.3,5.555555556,Arthropoda,Insecta,Plecoptera,Perlidae,Doroneuria,Genus,Doroneuria
Doroneuria,ROCK,ROCK,RCLS7.2,0.925925926,Arthropoda,Insecta,Plecoptera,Perlidae,Doroneuria,Genus,Doroneuria
Doroneuria,ROCK,ROCK,RCLS7.1,2.222222222,Arthropoda,Insecta,Plecoptera,Perlidae,Doroneuria,Genus,Doroneuria
Doroneuria,ROCK,ROCK,RCLS6.4,1.388888889,Arthropoda,Insecta,Plecoptera,Perlidae,Doroneuria,Genus,Doroneuria
Doroneuria,ROCK,ROCK,RCLS5.2,1.111111111,Arthropoda,Insecta,Plecoptera,Perlidae,Doroneuria,Genus,Doroneuria
Doroneuria,ROCK,ROCK,RCLS3.5,2.222222222,Arthropoda,Insecta,Plecoptera,Perlidae,Doroneuria,Genus,Doroneuria
Doroneuria,ROCK,ROCK,RCLS3.4,2.777777778,Arthropoda,Insecta,Plecoptera,Perlidae,Doroneuria,Genus,Doroneuria
Doroneuria,ROCK,ROCK,RCLS3.2,4.166666667,Arthropoda,Insecta,Plecoptera,Perlidae,Doroneuria,Genus,Doroneuria
Doroneuria,ROCK,ROCK,RCLS2.6,8.333333333,Arthropoda,Insecta,Plecoptera,Perlidae,Doroneuria,Genus,Doroneuria
Doroneuria,ROCK,ROCK,RCLS2.4,1.388888889,Arthropoda,Insecta,Plecoptera,Perlidae,Doroneuria,Genus,Doroneuria
Doroneuria,ROCK,ROCK,RCLS2.3,5.555555556,Arthropoda,Insecta,Plecoptera,Perlidae,Doroneuria,Genus,Doroneuria
Doroneuria,ROCK,ROCK,RCLS2.2,1.388888889,Arthropoda,Insecta,Plecoptera,Perlidae,Doroneuria,Genus,Doroneuria
Drunella,BUBBS,BUBBS,Outlet.Vidette.below.2011,1.19474313,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Drunella,Genus,Drunella
Drunella,BUBBS,BUBBS,Outlet.10487.trt.2011,2.38948626,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Drunella,Genus,Drunella
Drunella,BUBBS,BUBBS,Outlet.Vidette.below.2004,2.38948626,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Drunella,Genus,Drunella
Drunella,BUBBS,BUBBS,Outlet.10494.trt.2012,9.557945042,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Drunella,Genus,Drunella
Drunella,CASCADE,CASCADE,CLS1_1,9.00090009,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Drunella,Genus,Drunella
Drunella,CASCADE,CASCADE,CLS1_3,36.00360036,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Drunella,Genus,Drunella
Drunella,CASCADE,CASCADE,CLS3_1,4.500450045,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Drunella,Genus,Drunella
Drunella,CASCADE,CASCADE,CLS4_2,4.500450045,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Drunella,Genus,Drunella
Drunella,EVO,EVO,ELS8_2,4.500450045,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Drunella,Genus,Drunella
Drunella,EVO,EVO,ELS8_3,18.00180018,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Drunella,Genus,Drunella
Drunella,LO.KERN,KERN,10056,8,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Drunella,Genus,Drunella
Drunella,LO.KERN,KERN,10038,12,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Drunella,Genus,Drunella
Drunella,LO.KERN,KERN,10049,16,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Drunella,Genus,Drunella
Drunella,LO.KERN,KERN,10048,80,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Drunella,Genus,Drunella
Drunella,LO.KERN,KERN,10044,128,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Drunella,Genus,Drunella
Drunella,RAE,BUBBS,RLS3_1,4.500450045,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Drunella,Genus,Drunella
Drunella,RAE,BUBBS,RLS3_2,22.50225023,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Drunella,Genus,Drunella
Drunella,UP.KERN,KERN,10033,10.66666667,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Drunella,Genus,Drunella
Drunella,ROCK,ROCK,RCLS8.7,1.388888889,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Drunella,Genus,Drunella
Drunella,ROCK,ROCK,RCLS8.5,4.166666667,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Drunella,Genus,Drunella
Drunella,ROCK,ROCK,RCLS8.4,8.333333333,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Drunella,Genus,Drunella
Drunella,ROCK,ROCK,RCLS8.3,1.388888889,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Drunella,Genus,Drunella
Drunella,ROCK,ROCK,RCLS8.2,2.777777778,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Drunella,Genus,Drunella
Drunella,ROCK,ROCK,RCLS7.6,8.080808081,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Drunella,Genus,Drunella
Drunella,ROCK,ROCK,RCLS7.4,2.777777778,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Drunella,Genus,Drunella
Drunella,ROCK,ROCK,RCLS7.3,0.925925926,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Drunella,Genus,Drunella
Drunella,ROCK,ROCK,RCLS7.2,2.777777778,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Drunella,Genus,Drunella
Drunella,ROCK,ROCK,RCLS7.1,3.333333333,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Drunella,Genus,Drunella
Drunella,ROCK,ROCK,RCLS6.4,1.388888889,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Drunella,Genus,Drunella
Drunella,ROCK,ROCK,RCLS4.2,1.851851852,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Drunella,Genus,Drunella
Drunella,ROCK,ROCK,RCLS3.3,1.111111111,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Drunella,Genus,Drunella
Drunella,ROCK,ROCK,RCLS3.1,1.388888889,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Drunella,Genus,Drunella
Ecclisomyia,BUBBS,BUBBS,Outlet.11007.fishless.2011,1.792114695,Arthropoda,Insecta,Trichoptera,Limnephilidae,Ecclisomyia,Genus,Ecclisomyia
Ecclisomyia,BUBBS,BUBBS,Outlet.Vidette.below.2011,2.867383513,Arthropoda,Insecta,Trichoptera,Limnephilidae,Ecclisomyia,Genus,Ecclisomyia
Ecclisomyia,BUBBS,BUBBS,Outlet.Vidette.below.2012,14.33691756,Arthropoda,Insecta,Trichoptera,Limnephilidae,Ecclisomyia,Genus,Ecclisomyia
Ecclisomyia,BUBBS,BUBBS,Outlet.10494.trt.2012,28.67383513,Arthropoda,Insecta,Trichoptera,Limnephilidae,Ecclisomyia,Genus,Ecclisomyia
Ecclisomyia,EVO,EVO,ELS5_1,4.500450045,Arthropoda,Insecta,Trichoptera,Limnephilidae,Ecclisomyia,Genus,Ecclisomyia
Ecclisomyia,EVO,EVO,ELS7_2,4.500450045,Arthropoda,Insecta,Trichoptera,Limnephilidae,Ecclisomyia,Genus,Ecclisomyia
Ecclisomyia,EVO,EVO,ELS8_3,4.500450045,Arthropoda,Insecta,Trichoptera,Limnephilidae,Ecclisomyia,Genus,Ecclisomyia
Ecclisomyia,LO.KERN,KERN,10040,5.333333333,Arthropoda,Insecta,Trichoptera,Limnephilidae,Ecclisomyia,Genus,Ecclisomyia
Ecclisomyia,UP.KERN,KERN,10047,36.57142857,Arthropoda,Insecta,Trichoptera,Limnephilidae,Ecclisomyia,Genus,Ecclisomyia
Ecclisomyia,YOUNG,YOUNG,YLS3_1_3,4.500450045,Arthropoda,Insecta,Trichoptera,Limnephilidae,Ecclisomyia,Genus,Ecclisomyia
Ecclisomyia,ROCK,ROCK,RCLS3.5,1.111111111,Arthropoda,Insecta,Trichoptera,Limnephilidae,Ecclisomyia,Genus,Ecclisomyia
Epeorus,BUBBS,BUBBS,Outlet.10487.trt.2004,4.778972521,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Epeorus,Genus,Epeorus
Epeorus,BUBBS,BUBBS,Outlet.10487.trt.2003,5.973715651,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Epeorus,Genus,Epeorus
Epeorus,BUBBS,BUBBS,Outlet.Vidette.below.2011,6.770211071,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Epeorus,Genus,Epeorus
Epeorus,BUBBS,BUBBS,Outlet.Vidette.below.2012,9.557945042,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Epeorus,Genus,Epeorus
Epeorus,BUBBS,BUBBS,Outlet.10487.trt.2011,23.8948626,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Epeorus,Genus,Epeorus
Epeorus,EVO,EVO,ELS6_2,9.00090009,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Epeorus,Genus,Epeorus
Epeorus,RAE,BUBBS,RLS2_1,9.00090009,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Epeorus,Genus,Epeorus
Epeorus,RAE,BUBBS,RLS4_1,4.500450045,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Epeorus,Genus,Epeorus
Epeorus,YOUNG,YOUNG,YLS4_3_3,9.00090009,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Epeorus,Genus,Epeorus
Epeorus,ROCK,ROCK,RCLS8.7,6.944444444,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Epeorus,Genus,Epeorus
Epeorus,ROCK,ROCK,RCLS8.5,6.944444444,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Epeorus,Genus,Epeorus
Epeorus,ROCK,ROCK,RCLS8.4,8.333333333,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Epeorus,Genus,Epeorus
Epeorus,ROCK,ROCK,RCLS8.3,8.333333333,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Epeorus,Genus,Epeorus
Epeorus,ROCK,ROCK,RCLS8.2,1.388888889,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Epeorus,Genus,Epeorus
Epeorus,ROCK,ROCK,RCLS7.6,6.060606061,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Epeorus,Genus,Epeorus
Epeorus,ROCK,ROCK,RCLS7.4,1.851851852,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Epeorus,Genus,Epeorus
Epeorus,ROCK,ROCK,RCLS7.3,1.851851852,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Epeorus,Genus,Epeorus
Epeorus,ROCK,ROCK,RCLS7.2,0.925925926,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Epeorus,Genus,Epeorus
Epeorus,ROCK,ROCK,RCLS7.1,7.777777778,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Epeorus,Genus,Epeorus
Epeorus,ROCK,ROCK,RCLS6.5,8.888888889,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Epeorus,Genus,Epeorus
Epeorus,ROCK,ROCK,RCLS6.4,8.333333333,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Epeorus,Genus,Epeorus
Epeorus,ROCK,ROCK,RCLS6.3,1.388888889,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Epeorus,Genus,Epeorus
Epeorus,ROCK,ROCK,RCLS6.2,5.050505051,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Epeorus,Genus,Epeorus
Epeorus,ROCK,ROCK,RCLS6.1,1.234567901,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Epeorus,Genus,Epeorus
Epeorus,ROCK,ROCK,RCLS4.3,6.944444444,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Epeorus,Genus,Epeorus
Epeorus,ROCK,ROCK,RCLS4.2,9.259259259,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Epeorus,Genus,Epeorus
Epeorus,ROCK,ROCK,RCLS3.5,6.666666667,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Epeorus,Genus,Epeorus
Epeorus,ROCK,ROCK,RCLS3.4,31.94444444,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Epeorus,Genus,Epeorus
Epeorus,ROCK,ROCK,RCLS3.2,26.38888889,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Epeorus,Genus,Epeorus
Epeorus,ROCK,ROCK,RCLS2.6,8.333333333,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Epeorus,Genus,Epeorus
Epeorus,ROCK,ROCK,RCLS2.5,1.709401709,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Epeorus,Genus,Epeorus
Epeorus,ROCK,ROCK,RCLS2.4,6.944444444,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Epeorus,Genus,Epeorus
Epeorus,ROCK,ROCK,RCLS2.3,2.777777778,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Epeorus,Genus,Epeorus
Ephemerella,BUBBS,BUBBS,Outlet.10494.trt.2012,19.11589008,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Ephemerella,Genus,Ephemerella
Ephemerella,CASCADE,CASCADE,CLS3_3,9.00090009,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Ephemerella,Genus,Ephemerella
Ephemerella,CASCADE,CASCADE,CLS4_3,13.50135014,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Ephemerella,Genus,Ephemerella
Ephemerella,RAE,BUBBS,RLS5_3,4.500450045,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Ephemerella,Genus,Ephemerella
Ephemerella,ROCK,ROCK,RCLS8.7,4.166666667,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Ephemerella,Genus,Ephemerella
Ephemerella,ROCK,ROCK,RCLS8.3,2.777777778,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Ephemerella,Genus,Ephemerella
Ephemerella,ROCK,ROCK,RCLS5.2,7.777777778,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Ephemerella,Genus,Ephemerella
Ephemerella,ROCK,ROCK,RCLS5.1,20.37037037,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Ephemerella,Genus,Ephemerella
Ephemerella,ROCK,ROCK,RCLS3.5,2.222222222,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Ephemerella,Genus,Ephemerella
Ephemerella,ROCK,ROCK,RCLS3.4,2.777777778,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Ephemerella,Genus,Ephemerella
Ephemerella,ROCK,ROCK,RCLS3.3,1.111111111,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Ephemerella,Genus,Ephemerella
Euhirudinea,UP.KERN,KERN,10029,2,Annelida,Clitellata,Euhirudinea,NA,NA,Class,Clitellata
Forcipomyia,UP.KERN,KERN,10029,2,Arthropoda,Insecta,Diptera,Ceratopogonidae,Forcipomyia,Family,Ceratopogonidae
Glutops,UP.KERN,KERN,10034,2,Arthropoda,Insecta,Diptera,Pelecorhynchidae,Glutops,Order,Diptera
Graptocorixa,BUBBS,BUBBS,Outlet.11007.fishless.2004,1.792114695,Arthropoda,Insecta,Hemiptera,Corixidae,Graptocorixa,Family,Corixidae
Haploperla,BUBBS,BUBBS,Outlet.10494.trt.2012,28.67383513,Arthropoda,Insecta,Plecoptera,Chloroperlidae,Haploperla,Family,Chloroperlidae
Helodon,CASCADE,CASCADE,CLS2_1,27.00270027,Arthropoda,Insecta,Diptera,Simuliidae,Helodon,Genus,Helodon
Helodon,CASCADE,CASCADE,CLS2_3,99.00990099,Arthropoda,Insecta,Diptera,Simuliidae,Helodon,Genus,Helodon
Helodon,CASCADE,CASCADE,CLS3_1,1197.119712,Arthropoda,Insecta,Diptera,Simuliidae,Helodon,Genus,Helodon
Helodon,CASCADE,CASCADE,CLS3_2,175.5175518,Arthropoda,Insecta,Diptera,Simuliidae,Helodon,Genus,Helodon
Helodon,CASCADE,CASCADE,CLS3_3,94.50945095,Arthropoda,Insecta,Diptera,Simuliidae,Helodon,Genus,Helodon
Helodon,CASCADE,CASCADE,CLS4_1,369.0369037,Arthropoda,Insecta,Diptera,Simuliidae,Helodon,Genus,Helodon
Helodon,CASCADE,CASCADE,CLS4_3,9.00090009,Arthropoda,Insecta,Diptera,Simuliidae,Helodon,Genus,Helodon
Helodon,CASCADE,CASCADE,CLS5_1 ,94.50945095,Arthropoda,Insecta,Diptera,Simuliidae,Helodon,Genus,Helodon
Helodon,RAE,BUBBS,RLS1_3,990.0990099,Arthropoda,Insecta,Diptera,Simuliidae,Helodon,Genus,Helodon
Helodon,RAE,BUBBS,RLS3_1,144.0144014,Arthropoda,Insecta,Diptera,Simuliidae,Helodon,Genus,Helodon
Helodon,RAE,BUBBS,RLS3_2,4.500450045,Arthropoda,Insecta,Diptera,Simuliidae,Helodon,Genus,Helodon
Helodon,RAE,BUBBS,RLS5_2,4.500450045,Arthropoda,Insecta,Diptera,Simuliidae,Helodon,Genus,Helodon
Helodon,RAE,BUBBS,RLS5_3,49.5049505,Arthropoda,Insecta,Diptera,Simuliidae,Helodon,Genus,Helodon
Hemerodromia,LO.KERN,KERN,10038,4,Arthropoda,Insecta,Diptera,Empididae,Hemerodromia,Order,Diptera
Hemerodromia,LO.KERN,KERN,10048,8,Arthropoda,Insecta,Diptera,Empididae,Hemerodromia,Order,Diptera
Hesperoperla,CASCADE,CASCADE,CLS3_2,9.00090009,Arthropoda,Insecta,Plecoptera,Perlidae,Hesperoperla,Genus,Hesperoperla
Hesperoperla,EVO,EVO,ELS6_2,4.500450045,Arthropoda,Insecta,Plecoptera,Perlidae,Hesperoperla,Genus,Hesperoperla
Hesperoperla,ROCK,ROCK,RCLS7.7,0.925925926,Arthropoda,Insecta,Plecoptera,Perlidae,Hesperoperla,Genus,Hesperoperla
Hesperoperla,ROCK,ROCK,RCLS7.6,2.02020202,Arthropoda,Insecta,Plecoptera,Perlidae,Hesperoperla,Genus,Hesperoperla
Hesperoperla,ROCK,ROCK,RCLS7.3,2.777777778,Arthropoda,Insecta,Plecoptera,Perlidae,Hesperoperla,Genus,Hesperoperla
Hesperoperla,ROCK,ROCK,RCLS7.2,0.925925926,Arthropoda,Insecta,Plecoptera,Perlidae,Hesperoperla,Genus,Hesperoperla
Hesperoperla,ROCK,ROCK,RCLS7.1,1.111111111,Arthropoda,Insecta,Plecoptera,Perlidae,Hesperoperla,Genus,Hesperoperla
Hesperoperla,ROCK,ROCK,RCLS6.5,3.333333333,Arthropoda,Insecta,Plecoptera,Perlidae,Hesperoperla,Genus,Hesperoperla
Hesperoperla,ROCK,ROCK,RCLS6.2,2.02020202,Arthropoda,Insecta,Plecoptera,Perlidae,Hesperoperla,Genus,Hesperoperla
Hesperoperla,ROCK,ROCK,RCLS4.3,2.777777778,Arthropoda,Insecta,Plecoptera,Perlidae,Hesperoperla,Genus,Hesperoperla
Hesperoperla,ROCK,ROCK,RCLS4.2,46.2962963,Arthropoda,Insecta,Plecoptera,Perlidae,Hesperoperla,Genus,Hesperoperla
Hesperoperla,ROCK,ROCK,RCLS3.5,2.222222222,Arthropoda,Insecta,Plecoptera,Perlidae,Hesperoperla,Genus,Hesperoperla
Hesperoperla,ROCK,ROCK,RCLS3.4,2.777777778,Arthropoda,Insecta,Plecoptera,Perlidae,Hesperoperla,Genus,Hesperoperla
Heterlimnius,BUBBS,BUBBS,Outlet.10487.trt.2011,169.6535245,Arthropoda,Insecta,Coleoptera,Elmidae,Heterlimnius,Genus,Heterlimnius
Heterlimnius,BUBBS,BUBBS,Outlet.10487.trt.2004,236.5591398,Arthropoda,Insecta,Coleoptera,Elmidae,Heterlimnius,Genus,Heterlimnius
Heterlimnius,BUBBS,BUBBS,Outlet.10487.trt.2003,245.5197133,Arthropoda,Insecta,Coleoptera,Elmidae,Heterlimnius,Genus,Heterlimnius
Heterlimnius,BUBBS,BUBBS,Outlet.10494.trt.2012,7598.566308,Arthropoda,Insecta,Coleoptera,Elmidae,Heterlimnius,Genus,Heterlimnius
Heterlimnius,EVO,EVO,ELS8_2,49.5049505,Arthropoda,Insecta,Coleoptera,Elmidae,Heterlimnius,Genus,Heterlimnius
Heterlimnius,EVO,EVO,ELS8_3,243.0243024,Arthropoda,Insecta,Coleoptera,Elmidae,Heterlimnius,Genus,Heterlimnius
Heterlimnius,LO.KERN,KERN,10049,88,Arthropoda,Insecta,Coleoptera,Elmidae,Heterlimnius,Genus,Heterlimnius
Heterlimnius,LO.KERN,KERN,10048,320,Arthropoda,Insecta,Coleoptera,Elmidae,Heterlimnius,Genus,Heterlimnius
Heterlimnius,RAE,BUBBS,RLS2_1,58.50585059,Arthropoda,Insecta,Coleoptera,Elmidae,Heterlimnius,Genus,Heterlimnius
Heterlimnius,RAE,BUBBS,RLS4_2,171.0171017,Arthropoda,Insecta,Coleoptera,Elmidae,Heterlimnius,Genus,Heterlimnius
Heterlimnius,RAE,BUBBS,RLS4_3,81.00810081,Arthropoda,Insecta,Coleoptera,Elmidae,Heterlimnius,Genus,Heterlimnius
Heterlimnius,RAE,BUBBS,RLS5_1,76.50765077,Arthropoda,Insecta,Coleoptera,Elmidae,Heterlimnius,Genus,Heterlimnius
Heterlimnius,RAE,BUBBS,RLS5_2,9.00090009,Arthropoda,Insecta,Coleoptera,Elmidae,Heterlimnius,Genus,Heterlimnius
Heterlimnius,RAE,BUBBS,RLS5_3,117.0117012,Arthropoda,Insecta,Coleoptera,Elmidae,Heterlimnius,Genus,Heterlimnius
Heterlimnius,RAE,BUBBS,RLS6_2,18.00180018,Arthropoda,Insecta,Coleoptera,Elmidae,Heterlimnius,Genus,Heterlimnius
Heterlimnius,ROCK,ROCK,RCLS8.5,4.166666667,Arthropoda,Insecta,Coleoptera,Elmidae,Heterlimnius,Genus,Heterlimnius
Heterlimnius,ROCK,ROCK,RCLS8.4,2.777777778,Arthropoda,Insecta,Coleoptera,Elmidae,Heterlimnius,Genus,Heterlimnius
Heterlimnius,ROCK,ROCK,RCLS8.3,6.944444444,Arthropoda,Insecta,Coleoptera,Elmidae,Heterlimnius,Genus,Heterlimnius
Heterlimnius,ROCK,ROCK,RCLS8.2,8.333333333,Arthropoda,Insecta,Coleoptera,Elmidae,Heterlimnius,Genus,Heterlimnius
Heterlimnius,ROCK,ROCK,RCLS7.1,2.222222222,Arthropoda,Insecta,Coleoptera,Elmidae,Heterlimnius,Genus,Heterlimnius
Heterlimnius,ROCK,ROCK,RCLS6.5,11.11111111,Arthropoda,Insecta,Coleoptera,Elmidae,Heterlimnius,Genus,Heterlimnius
Heterlimnius,ROCK,ROCK,RCLS6.4,6.944444444,Arthropoda,Insecta,Coleoptera,Elmidae,Heterlimnius,Genus,Heterlimnius
Heterlimnius,ROCK,ROCK,RCLS6.3,4.861111111,Arthropoda,Insecta,Coleoptera,Elmidae,Heterlimnius,Genus,Heterlimnius
Heterlimnius,ROCK,ROCK,RCLS6.2,4.04040404,Arthropoda,Insecta,Coleoptera,Elmidae,Heterlimnius,Genus,Heterlimnius
Heterlimnius,ROCK,ROCK,RCLS6.1,4.938271605,Arthropoda,Insecta,Coleoptera,Elmidae,Heterlimnius,Genus,Heterlimnius
Heterlimnius,ROCK,ROCK,RCLS5.3,22.22222222,Arthropoda,Insecta,Coleoptera,Elmidae,Heterlimnius,Genus,Heterlimnius
Heterlimnius,ROCK,ROCK,RCLS5.2,3.333333333,Arthropoda,Insecta,Coleoptera,Elmidae,Heterlimnius,Genus,Heterlimnius
Heterlimnius,ROCK,ROCK,RCLS5.1,5.555555556,Arthropoda,Insecta,Coleoptera,Elmidae,Heterlimnius,Genus,Heterlimnius
